25,30,100,40,45,65,31,0,40,25,40,31,30,45,0,100,65,40,1
80,35,90,50,50,100,0,0,85,80,50,0,35,50,0,90,100,85,1
60,50,90,50,75,40,25,0,100,60,50,25,50,75,0,90,40,100,1
0,55,85,30,70,30,15,55,100,0,30,15,55,70,55,85,30,100,3
35,0,100,0,100,0,15,40,40,35,0,15,0,100,40,100,0,40,1
80,20,80,60,10,70,20,0,100,80,60,20,20,10,0,80,70,100,1
50,100,50,0,85,0,35,0,80,50,0,35,100,85,0,50,0,80,1
30,50,100,40,45,10,35,60,0,30,40,35,50,45,60,100,10,0,1
80,35,90,50,50,100,0,0,85,80,50,0,35,50,0,90,100,85,2
60,0,0,0,55,25,100,35,35,60,0,100,0,55,35,0,25,35,3
80,80,20,20,100,0,100,10,30,80,20,100,80,100,10,20,0,30,1
50,100,50,0,85,0,35,0,80,50,0,35,100,85,0,50,0,80,1
35,0,100,0,100,0,15,40,40,35,0,15,0,100,40,100,0,40,1
0,55,85,30,70,30,15,55,100,0,30,15,55,70,55,85,30,100,3
80,80,20,20,100,0,100,10,30,80,20,100,80,100,10,20,0,30,1
55,0,25,50,50,30,35,100,35,55,50,35,0,50,100,25,30,35,3
25,30,100,40,45,65,31,0,40,25,40,31,30,45,0,100,65,40,1
35,35,70,25,55,100,0,0,60,35,25,0,35,55,0,70,100,60,2
60,0,0,0,55,25,100,35,35,60,0,100,0,55,35,0,25,35,3
80,35,90,50,50,100,0,0,85,80,50,0,35,50,0,90,100,85,1
70,0,0,100,50,50,0,35,80,70,100,0,0,50,35,0,50,80,2
60,0,0,0,55,25,100,35,35,60,0,100,0,55,35,0,25,35,3
80,80,20,20,100,0,100,10,30,80,20,100,80,100,10,20,0,30,2
60,0,0,0,55,25,100,35,35,60,0,100,0,55,35,0,25,35,3
50,0,0,0,55,25,100,35,35,50,0,100,0,55,35,0,25,35,3
35,35,70,25,55,100,0,0,60,35,25,0,35,55,0,70,100,60,2
60,50,90,50,75,40,25,0,100,60,50,25,50,75,0,90,40,100,1
55,0,25,50,50,30,35,100,35,55,50,35,0,50,100,25,30,35,3
30,50,100,40,45,10,35,60,0,30,40,35,50,45,60,100,10,0,1
60,50,90,50,75,40,25,0,100,60,50,25,50,75,0,90,40,100,1
80,35,90,50,50,100,0,0,85,80,50,0,35,50,0,90,100,85,1
75,40,45,70,15,100,70,60,0,75,70,70,40,15,60,45,100,0,3
30,50,100,40,45,10,35,60,0,30,40,35,50,45,60,100,10,0,1
0,55,85,30,70,30,15,55,100,0,30,15,55,70,55,85,30,100,3
80,35,90,50,50,100,0,0,85,80,50,0,35,50,0,90,100,85,2
80,60,50,60,70,90,0,0,100,80,60,0,60,70,0,50,90,100,2
60,0,0,0,55,25,100,35,35,60,0,100,0,55,35,0,25,35,3
75,40,45,70,15,100,70,60,0,75,70,70,40,15,60,45,100,0,2
80,20,80,60,10,70,20,0,100,80,60,20,20,10,0,80,70,100,3
60,50,90,50,75,40,25,0,100,60,50,25,50,75,0,90,40,100,1
30,50,100,40,45,10,35,60,0,30,40,35,50,45,60,100,10,0,1
55,0,25,50,50,30,35,100,35,55,50,35,0,50,100,25,30,35,3
100,20,0,80,80,20,50,50,40,100,80,50,20,80,50,0,20,40,1
50,0,0,0,55,25,100,35,35,50,0,100,0,55,35,0,25,35,3
100,20,0,80,80,20,50,50,40,100,80,50,20,80,50,0,20,40,2
0,55,85,30,70,30,15,55,100,0,30,15,55,70,55,85,30,100,3
35,0,100,0,100,0,15,40,40,35,0,15,0,100,40,100,0,40,1
25,30,100,60,31,51,95,30,0,25,60,95,30,31,30,100,51,0,1
