41,97,35,45,17,53,58,57,33,41,45,58,97,17,57,35,53,33,3
47,51,28,44,11,43,43,91,11,47,44,43,51,11,91,28,43,11,2
35,39,95,47,51,67,40,15,47,35,47,40,39,51,15,95,67,47,2
50,98,70,44,38,70,82,18,70,50,44,82,98,38,18,70,70,70,1
50,98,70,44,38,70,82,18,70,50,44,82,98,38,18,70,70,70,1
73,13,49,77,41,49,93,41,46,73,77,93,13,41,41,49,49,46,1
73,13,49,77,41,49,93,41,46,73,77,93,13,41,41,49,49,46,1
37,93,53,45,13,85,53,73,36,37,45,53,93,13,73,53,85,36,1
35,39,95,63,40,56,91,39,15,35,63,91,39,40,39,95,56,15,1
11,59,51,91,27,51,51,43,53,11,91,51,59,27,43,51,51,53,3
42,58,98,50,54,26,49,66,18,42,50,46,58,54,66,98,26,18,1
47,51,28,44,11,43,43,91,11,47,44,43,51,11,91,28,43,11,1
47,51,28,44,11,43,43,91,11,47,44,43,51,11,91,28,43,11,1
79,51,55,59,31,99,59,67,19,79,59,59,51,31,67,55,99,19,1
42,58,98,50,54,26,49,66,18,42,50,46,58,54,66,98,26,18,1
73,13,49,77,41,49,93,41,46,73,77,93,13,41,41,49,49,46,2
79,51,55,59,31,99,59,67,19,79,59,59,51,31,67,55,99,19,1
42,58,98,50,54,26,49,66,18,42,50,46,58,54,66,98,26,18,1
50,98,70,44,38,70,82,18,70,50,44,82,98,38,18,70,70,70,1
50,30,74,36,82,18,42,98,62,50,36,42,30,82,98,74,18,62,3
37,93,53,45,13,85,53,73,36,37,45,53,93,13,73,53,85,36,3
79,51,55,59,31,99,59,67,19,79,59,59,51,31,67,55,99,19,1
50,30,74,36,82,18,42,98,62,50,36,42,30,82,98,74,18,62,3
79,51,55,59,31,99,59,67,19,79,59,59,51,31,67,55,99,19,1
21,93,45,13,69,53,29,53,61,21,13,29,93,69,53,45,53,61,1
42,58,98,50,54,26,49,66,18,42,50,46,58,54,66,98,26,18,1
79,51,55,59,31,99,59,67,19,79,59,59,51,31,67,55,99,19,1
50,30,74,36,82,18,42,98,62,50,36,42,30,82,98,74,18,62,3
21,93,45,13,69,53,29,53,61,21,13,29,93,69,53,45,53,61,3
35,39,95,63,40,56,91,39,15,35,63,91,39,40,39,95,56,15,1
35,39,95,47,51,67,40,15,47,35,47,40,39,51,15,95,67,47,2
11,59,51,91,27,51,51,43,53,11,91,51,59,27,43,51,51,53,2
35,39,95,47,51,67,40,15,47,35,47,40,39,51,15,95,67,47,2
50,30,74,36,82,18,42,98,62,50,36,42,30,82,98,74,18,62,3
11,59,51,91,27,51,51,43,53,11,91,51,59,27,43,51,51,53,3
73,13,49,77,41,49,93,41,46,73,77,93,13,41,41,49,49,46,3
50,30,74,36,82,18,42,98,62,50,36,42,30,82,98,74,18,62,1
35,39,95,47,51,67,40,15,47,35,47,40,39,51,15,95,67,47,2
37,93,53,45,13,85,53,73,36,37,45,53,93,13,73,53,85,36,3
42,58,98,50,54,26,49,66,18,42,50,46,58,54,66,98,26,18,2
